Order ID,Date,Product ID,Product Name,Product Category,Quantity,PPU,Amount,Customer ID,Region,City,Peak Hours
T001429,25-09-2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,10,"25,000","2,50,000",Customer-025,Asia,Pune,09:00 AM – 11:00 AM
T001748,19-11-2025,PROD-003,27-inch 4K Monitor,Electronics,9,"12,00,000","1,08,00,000",Customer-048,Asia,Kolkata,06:00 PM – 09:00 PM
T000598,21-04-2025,PROD-001,Ergonomic Mesh Chair,Furniture,30,"4,50,000","1,35,00,000",Customer-142,Asia,Bengaluru,12:00 PM – 03:00 PM
T000196,05-02-2025,PROD-009,Adjustable Monitor Arm,Furniture,9,"1,80,000","16,20,000",Customer-077,Europe,London,12:00 PM – 03:00 PM
T001784,25-11-2025,PROD-007,USB-C Docking Station,Electronics,21,"2,50,000","52,50,000",Customer-126,Asia,Dubai,06:00 PM – 09:00 PM
T000870,12-06-2025,PROD-007,USB-C Docking Station,Electronics,23,"2,50,000","57,50,000",Customer-036,Asia,Singapore,06:00 PM – 09:00 PM
T000411,17-03-2025,PROD-003,27-inch 4K Monitor,Electronics,43,"12,00,000","5,16,00,000",Customer-006,Europe,London,06:00 PM – 09:00 PM
T000097,15-01-2025,PROD-004,Standing Desk Converter,Furniture,36,"5,00,000","1,80,00,000",Customer-053,Asia,Tokyo,12:00 PM – 03:00 PM
T001001,09-07-2025,PROD-002,Wireless Mechanical Keyboard,Electronics,29,"3,50,000","1,01,50,000",Customer-019,North America,New York,06:00 PM – 09:00 PM
T001506,09-10-2025,PROD-007,USB-C Docking Station,Electronics,410,"2,50,000","10,25,00,000",Customer-147,Asia,Tokyo,06:00 PM – 09:00 PM
T000157,23-01-2025,PROD-002,Wireless Mechanical Keyboard,Electronics,20,"3,50,000","70,00,000",Customer-092,Asia,Tokyo,06:00 PM – 09:00 PM
T000420,24-03-2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,48,"1,20,000","57,60,000",Customer-002,Asia,Delhi,09:00 AM – 11:00 AM
T001803,27-11-2025,PROD-007,USB-C Docking Station,Electronics,44,"2,50,000","1,10,00,000",Customer-005,Asia,Mumbai,06:00 PM – 09:00 PM
T000478,01-04-2025,PROD-003,27-inch 4K Monitor,Electronics,22,"12,00,000","2,64,00,000",Customer-020,Asia,Singapore,06:00 PM – 09:00 PM
T001856,05-12-2025,PROD-007,USB-C Docking Station,Electronics,46,"2,50,000","1,15,00,000",Customer-030,Asia,Singapore,06:00 PM – 09:00 PM
T000669,30-04-2025,PROD-004,Standing Desk Converter,Furniture,40,"5,00,000","2,00,00,000",Customer-066,Asia,Bengaluru,12:00 PM – 03:00 PM
T001418,24-09-2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,27,"1,20,000","32,40,000",Customer-112,Asia,Tokyo,09:00 AM – 11:00 AM
T001872,09-12-2025,PROD-004,Standing Desk Converter,Furniture,37,"5,00,000","1,85,00,000",Customer-107,Asia,Kolkata,12:00 PM – 03:00 PM
T001300,09-09-2025,PROD-002,Wireless Mechanical Keyboard,Electronics,46,"3,50,000","1,61,00,000",Customer-054,Europe,London,06:00 PM – 09:00 PM
T000448,27-03-2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,44,"1,20,000","52,80,000",Customer-039,Asia,Kolkata,09:00 AM – 11:00 AM
T000554,15-04-2025,PROD-005,Noise-Cancelling Headphones,Electronics,33,"9,50,000","3,13,50,000",Customer-011,Asia,Bengaluru,06:00 PM – 09:00 PM
T000179,30-01-2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,46,"25,000","11,50,000",Customer-071,North America,New York,09:00 AM – 11:00 AM
T000391,13-03-2025,PROD-003,27-inch 4K Monitor,Electronics,80,"12,00,000","9,60,00,000",Customer-011,Asia,Singapore,06:00 PM – 09:00 PM
T000579,16-04-2025,PROD-003,27-inch 4K Monitor,Electronics,220,"12,00,000","26,40,00,000",Customer-080,Asia,Chennai,06:00 PM – 09:00 PM
T001478,01-10-2025,PROD-003,27-inch 4K Monitor,Electronics,15,"12,00,000","1,80,00,000",Customer-071,Asia,Dubai,06:00 PM – 09:00 PM
T001707,13-11-2025,PROD-001,Ergonomic Mesh Chair,Furniture,14,"4,50,000","63,00,000",Customer-092,Asia,Singapore,12:00 PM – 03:00 PM
T001288,05-09-2025,PROD-003,27-inch 4K Monitor,Electronics,480,"12,00,000","57,60,00,000",Customer-051,Europe,London,06:00 PM – 09:00 PM
T001645,31-10-2025,PROD-004,Standing Desk Converter,Furniture,8,"5,00,000","40,00,000",Customer-073,Asia,Delhi,12:00 PM – 03:00 PM
T001024,10-07-2025,PROD-007,USB-C Docking Station,Electronics,29,"2,50,000","72,50,000",Customer-132,Asia,Pune,06:00 PM – 09:00 PM
T000821,30-05-2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,13,"1,20,000","15,60,000",Customer-100,Europe,London,09:00 AM – 11:00 AM
T001825,03-12-2025,PROD-009,Adjustable Monitor Arm,Furniture,35,"1,80,000","63,00,000",Customer-032,Asia,Dubai,12:00 PM – 03:00 PM
T000985,04-07-2025,PROD-005,Noise-Cancelling Headphones,Electronics,36,"9,50,000","3,42,00,000",Customer-113,Asia,Pune,06:00 PM – 09:00 PM
T001339,12-09-2025,PROD-004,Standing Desk Converter,Furniture,28,"5,00,000","1,40,00,000",Customer-110,Asia,Bengaluru,12:00 PM – 03:00 PM
T000665,30-04-2025,PROD-002,Wireless Mechanical Keyboard,Electronics,33,"3,50,000","1,15,50,000",Customer-149,Asia,Delhi,06:00 PM – 09:00 PM
T000143,21-01-2025,PROD-002,Wireless Mechanical Keyboard,Electronics,36,"3,50,000","1,26,00,000",Customer-058,Europe,London,06:00 PM – 09:00 PM
T001517,10-10-2025,PROD-009,Adjustable Monitor Arm,Furniture,26,"1,80,000","46,80,000",Customer-009,Asia,Pune,12:00 PM – 03:00 PM
T001430,25-09-2025,PROD-002,Wireless Mechanical Keyboard,Electronics,26,"3,50,000","91,00,000",Customer-099,Asia,Dubai,06:00 PM – 09:00 PM
T000865,11-06-2025,PROD-005,Noise-Cancelling Headphones,Electronics,25,"9,50,000","2,37,50,000",Customer-069,Europe,London,06:00 PM – 09:00 PM
T000422,24-03-2025,PROD-002,Wireless Mechanical Keyboard,Electronics,31,"3,50,000","1,08,50,000",Customer-116,Asia,Delhi,06:00 PM – 09:00 PM
T000637,24-04-2025,PROD-001,Ergonomic Mesh Chair,Furniture,44,"4,50,000","1,98,00,000",Customer-004,Asia,Pune,12:00 PM – 03:00 PM
T001407,23-09-2025,PROD-005,Noise-Cancelling Headphones,Electronics,11,"9,50,000","1,04,50,000",Customer-030,Asia,Chennai,06:00 PM – 09:00 PM
T000800,22-05-2025,PROD-005,Noise-Cancelling Headphones,Electronics,31,"9,50,000","2,94,50,000",Customer-061,Asia,Bengaluru,06:00 PM – 09:00 PM
T001404,23-09-2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,31,"25,000","7,75,000",Customer-124,Asia,Chennai,09:00 AM – 11:00 AM
T000616,22-04-2025,PROD-002,Wireless Mechanical Keyboard,Electronics,50,"3,50,000","1,75,00,000",Customer-051,Asia,Delhi,06:00 PM – 09:00 PM
T000295,27-02-2025,PROD-005,Noise-Cancelling Headphones,Electronics,8,"9,50,000","76,00,000",Customer-128,Asia,Pune,06:00 PM – 09:00 PM
T000924,23-06-2025,PROD-001,Ergonomic Mesh Chair,Furniture,30,"4,50,000","1,35,00,000",Customer-053,Asia,Pune,12:00 PM – 03:00 PM
T001269,04-09-2025,PROD-001,Ergonomic Mesh Chair,Furniture,8,"4,50,000","36,00,000",Customer-143,Asia,Dubai,12:00 PM – 03:00 PM
T001903,16-12-2025,PROD-001,Ergonomic Mesh Chair,Furniture,36,"4,50,000","1,62,00,000",Customer-125,Asia,Bengaluru,12:00 PM – 03:00 PM
T000089,10-01-2025,PROD-007,USB-C Docking Station,Electronics,26,"2,50,000","65,00,000",Customer-019,Asia,Delhi,06:00 PM – 09:00 PM
T000042,06-01-2025,PROD-007,USB-C Docking Station,Electronics,490,"2,50,000","12,25,00,000",Customer-134,Asia,Singapore,06:00 PM – 09:00 PM
T001802,27-11-2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,33,"25,000","8,25,000",Customer-086,Asia,Dubai,09:00 AM – 11:00 AM
T001934,23-12-2025,PROD-005,Noise-Cancelling Headphones,Electronics,37,"9,50,000","3,51,50,000",Customer-063,Asia,Chennai,06:00 PM – 09:00 PM
T000132,20-01-2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,12,"1,20,000","14,40,000",Customer-014,Asia,Kolkata,09:00 AM – 11:00 AM
T001002,09-07-2025,PROD-005,Noise-Cancelling Headphones,Electronics,250,"9,50,000","23,75,00,000",Customer-104,North America,New York,06:00 PM – 09:00 PM
T001158,12-08-2025,PROD-001,Ergonomic Mesh Chair,Furniture,500,"4,50,000","22,50,00,000",Customer-123,Asia,Mumbai,12:00 PM – 03:00 PM
T001095,25-07-2025,PROD-001,Ergonomic Mesh Chair,Furniture,14,"4,50,000","63,00,000",Customer-010,Asia,Dubai,12:00 PM – 03:00 PM
T001855,05-12-2025,PROD-009,Adjustable Monitor Arm,Furniture,28,"1,80,000","50,40,000",Customer-047,Asia,Delhi,12:00 PM – 03:00 PM
T001345,12-09-2025,PROD-002,Wireless Mechanical Keyboard,Electronics,310,"3,50,000","10,85,00,000",Customer-076,Asia,Bengaluru,06:00 PM – 09:00 PM
T001499,08-10-2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,34,"1,20,000","40,80,000",Customer-105,Asia,Dubai,09:00 AM – 11:00 AM
T000165,28-01-2025,PROD-010,Webcam 1080p HD,Electronics,18,"2,00,000","36,00,000",Customer-135,Asia,Singapore,06:00 PM – 09:00 PM
T000725,12-05-2025,PROD-003,27-inch 4K Monitor,Electronics,48,"12,00,000","5,76,00,000",Customer-016,Asia,Chennai,06:00 PM – 09:00 PM
T000291,27-02-2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,5,"1,20,000","6,00,000",Customer-039,Asia,Dubai,09:00 AM – 11:00 AM
T001209,20-08-2025,PROD-001,Ergonomic Mesh Chair,Furniture,34,"4,50,000","1,53,00,000",Customer-082,Asia,Chennai,12:00 PM – 03:00 PM
T001589,22-10-2025,PROD-002,Wireless Mechanical Keyboard,Electronics,43,"3,50,000","1,50,50,000",Customer-135,Asia,Pune,06:00 PM – 09:00 PM
T001897,16-12-2025,PROD-009,Adjustable Monitor Arm,Furniture,27,"1,80,000","48,60,000",Customer-110,Asia,Dubai,12:00 PM – 03:00 PM
T001642,31-10-2025,PROD-009,Adjustable Monitor Arm,Furniture,48,"1,80,000","86,40,000",Customer-077,Asia,Tokyo,12:00 PM – 03:00 PM
T001362,18-09-2025,PROD-010,Webcam 1080p HD,Electronics,130,"2,00,000","2,60,00,000",Customer-022,Asia,Pune,06:00 PM – 09:00 PM
T000779,21-05-2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,7,"1,20,000","8,40,000",Customer-086,Asia,Kolkata,09:00 AM – 11:00 AM
T000840,05-06-2025,PROD-004,Standing Desk Converter,Furniture,110,"5,00,000","5,50,00,000",Customer-004,Asia,Bengaluru,12:00 PM – 03:00 PM
T000349,10-03-2025,PROD-002,Wireless Mechanical Keyboard,Electronics,180,"3,50,000","6,30,00,000",Customer-079,Asia,Kolkata,06:00 PM – 09:00 PM
T001945,23-12-2025,PROD-002,Wireless Mechanical Keyboard,Electronics,25,"3,50,000","87,50,000",Customer-076,Asia,Kolkata,06:00 PM – 09:00 PM
T000572,16-04-2025,PROD-005,Noise-Cancelling Headphones,Electronics,470,"9,50,000","44,65,00,000",Customer-044,Asia,Dubai,06:00 PM – 09:00 PM
T000918,23-06-2025,PROD-007,USB-C Docking Station,Electronics,6,"2,50,000","15,00,000",Customer-084,Asia,Hyderabad,06:00 PM – 09:00 PM
T000977,02-07-2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,14,"25,000","3,50,000",Customer-119,Asia,Pune,09:00 AM – 11:00 AM
T001914,19-12-2025,PROD-002,Wireless Mechanical Keyboard,Electronics,290,"3,50,000","10,15,00,000",Customer-048,Asia,Bengaluru,06:00 PM – 09:00 PM
T001469,01-10-2025,PROD-009,Adjustable Monitor Arm,Furniture,12,"1,80,000","21,60,000",Customer-021,Asia,Bengaluru,12:00 PM – 03:00 PM
T001592,22-10-2025,PROD-003,27-inch 4K Monitor,Electronics,16,"12,00,000","1,92,00,000",Customer-078,Asia,Singapore,06:00 PM – 09:00 PM
T001318,11-09-2025,PROD-009,Adjustable Monitor Arm,Furniture,34,"1,80,000","61,20,000",Customer-090,Asia,Pune,12:00 PM – 03:00 PM
T001845,04-12-2025,PROD-007,USB-C Docking Station,Electronics,22,"2,50,000","55,00,000",Customer-072,Asia,Tokyo,06:00 PM – 09:00 PM
T000137,21-01-2025,PROD-009,Adjustable Monitor Arm,Furniture,23,"1,80,000","41,40,000",Customer-139,Asia,Chennai,12:00 PM – 03:00 PM
T000459,28-03-2025,PROD-009,Adjustable Monitor Arm,Furniture,44,"1,80,000","79,20,000",Customer-088,Asia,Pune,12:00 PM – 03:00 PM
T000376,12-03-2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,32,"1,20,000","38,40,000",Customer-134,Asia,Hyderabad,09:00 AM – 11:00 AM
T001343,12-09-2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,35,"25,000","8,75,000",Customer-141,Asia,Delhi,09:00 AM – 11:00 AM
T000334,05-03-2025,PROD-005,Noise-Cancelling Headphones,Electronics,24,"9,50,000","2,28,00,000",Customer-008,Asia,Kolkata,06:00 PM – 09:00 PM
T001160,12-08-2025,PROD-003,27-inch 4K Monitor,Electronics,500,"12,00,000","60,00,00,000",Customer-142,North America,New York,06:00 PM – 09:00 PM
T001761,21-11-2025,PROD-005,Noise-Cancelling Headphones,Electronics,100,"9,50,000","9,50,00,000",Customer-046,Europe,London,06:00 PM – 09:00 PM
T001458,30-09-2025,PROD-002,Wireless Mechanical Keyboard,Electronics,34,"3,50,000","1,19,00,000",Customer-010,Asia,Delhi,06:00 PM – 09:00 PM
T000817,30-05-2025,PROD-007,USB-C Docking Station,Electronics,100,"2,50,000","2,50,00,000",Customer-141,Asia,Mumbai,06:00 PM – 09:00 PM
T001115,28-07-2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,29,"25,000","7,25,000",Customer-049,Asia,Bengaluru,09:00 AM – 11:00 AM
T001006,09-07-2025,PROD-001,Ergonomic Mesh Chair,Furniture,190,"4,50,000","8,55,00,000",Customer-007,Asia,Bengaluru,12:00 PM – 03:00 PM
T001857,05-12-2025,PROD-005,Noise-Cancelling Headphones,Electronics,22,"9,50,000","2,09,00,000",Customer-036,Asia,Mumbai,06:00 PM – 09:00 PM
T001955,24-12-2025,PROD-002,Wireless Mechanical Keyboard,Electronics,30,"3,50,000","1,05,00,000",Customer-103,Europe,London,06:00 PM – 09:00 PM
T001851,05-12-2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,45,"1,20,000","54,00,000",Customer-097,Asia,Singapore,09:00 AM – 11:00 AM
T000911,19-06-2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,31,"1,20,000","37,20,000",Customer-055,Asia,Tokyo,09:00 AM – 11:00 AM
T001930,22-12-2025,PROD-005,Noise-Cancelling Headphones,Electronics,15,"9,50,000","1,42,50,000",Customer-122,Asia,Pune,06:00 PM – 09:00 PM
T001126,05-08-2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,29,"1,20,000","34,80,000",Customer-100,Asia,Singapore,09:00 AM – 11:00 AM
T000329,05-03-2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,24,"25,000","6,00,000",Customer-075,Asia,Tokyo,09:00 AM – 11:00 AM
T001248,26-08-2025,PROD-010,Webcam 1080p HD,Electronics,13,"2,00,000","26,00,000",Customer-056,Asia,Singapore,06:00 PM – 09:00 PM
T000319,04-03-2025,PROD-009,Adjustable Monitor Arm,Furniture,43,"1,80,000","77,40,000",Customer-137,Asia,Kolkata,12:00 PM – 03:00 PM
T001690,07-11-2025,PROD-003,27-inch 4K Monitor,Electronics,420,"12,00,000","50,40,00,000",Customer-008,Asia,Hyderabad,06:00 PM – 09:00 PM
T001359,17-09-2025,PROD-009,Adjustable Monitor Arm,Furniture,12,"1,80,000","21,60,000",Customer-024,Asia,Tokyo,12:00 PM – 03:00 PM
T001733,17-11-2025,PROD-005,Noise-Cancelling Headphones,Electronics,80,"9,50,000","7,60,00,000",Customer-130,Asia,Tokyo,06:00 PM – 09:00 PM
T000168,28-01-2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,6,"1,20,000","7,20,000",Customer-051,Asia,Dubai,09:00 AM – 11:00 AM
T000013,02-01-2025,PROD-009,Adjustable Monitor Arm,Furniture,17,"1,80,000","30,60,000",Customer-047,Europe,London,12:00 PM – 03:00 PM
T001927,22-12-2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,45,"1,20,000","54,00,000",Customer-076,Asia,Hyderabad,09:00 AM – 11:00 AM
T000172,28-01-2025,PROD-005,Noise-Cancelling Headphones,Electronics,10,"9,50,000","95,00,000",Customer-145,Asia,Tokyo,06:00 PM – 09:00 PM
T000650,25-04-2025,PROD-009,Adjustable Monitor Arm,Furniture,31,"1,80,000","55,80,000",Customer-079,Asia,Singapore,12:00 PM – 03:00 PM
T001062,16-07-2025,PROD-004,Standing Desk Converter,Furniture,27,"5,00,000","1,35,00,000",Customer-019,Asia,Kolkata,12:00 PM – 03:00 PM
T000261,24-02-2025,PROD-004,Standing Desk Converter,Furniture,41,"5,00,000","2,05,00,000",Customer-131,Asia,Bengaluru,12:00 PM – 03:00 PM
T001367,18-09-2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,20,"25,000","5,00,000",Customer-115,Asia,Dubai,09:00 AM – 11:00 AM
T001549,15-10-2025,PROD-009,Adjustable Monitor Arm,Furniture,26,"1,80,000","46,80,000",Customer-036,Asia,Kolkata,12:00 PM – 03:00 PM
T000902,17-06-2025,PROD-007,USB-C Docking Station,Electronics,27,"2,50,000","67,50,000",Customer-010,Asia,Hyderabad,06:00 PM – 09:00 PM
T000673,30-04-2025,PROD-009,Adjustable Monitor Arm,Furniture,10,"1,80,000","18,00,000",Customer-133,Asia,Kolkata,12:00 PM – 03:00 PM
T000259,24-02-2025,PROD-003,27-inch 4K Monitor,Electronics,26,"12,00,000","3,12,00,000",Customer-033,Asia,Tokyo,06:00 PM – 09:00 PM
T000845,09-06-2025,PROD-010,Webcam 1080p HD,Electronics,100,"2,00,000","2,00,00,000",Customer-144,Asia,Delhi,06:00 PM – 09:00 PM
T000868,12-06-2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,46,"1,20,000","55,20,000",Customer-034,North America,New York,09:00 AM – 11:00 AM
T001800,26-11-2025,PROD-001,Ergonomic Mesh Chair,Furniture,17,"4,50,000","76,50,000",Customer-143,Asia,Tokyo,12:00 PM – 03:00 PM
T000139,21-01-2025,PROD-010,Webcam 1080p HD,Electronics,49,"2,00,000","98,00,000",Customer-020,Asia,Bengaluru,06:00 PM – 09:00 PM
T000894,17-06-2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,23,"25,000","5,75,000",Customer-113,Europe,London,09:00 AM – 11:00 AM
T001838,03-12-2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,47,"1,20,000","56,40,000",Customer-065,Asia,Chennai,09:00 AM – 11:00 AM
T000550,11-04-2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,49,"25,000","12,25,000",Customer-036,Asia,Tokyo,09:00 AM – 11:00 AM
T000320,04-03-2025,PROD-010,Webcam 1080p HD,Electronics,32,"2,00,000","64,00,000",Customer-109,Europe,London,06:00 PM – 09:00 PM
T001527,13-10-2025,PROD-009,Adjustable Monitor Arm,Furniture,35,"1,80,000","63,00,000",Customer-150,North America,New York,12:00 PM – 03:00 PM
T001806,27-11-2025,PROD-001,Ergonomic Mesh Chair,Furniture,40,"4,50,000","1,80,00,000",Customer-047,Asia,Singapore,12:00 PM – 03:00 PM
T001178,13-08-2025,PROD-009,Adjustable Monitor Arm,Furniture,27,"1,80,000","48,60,000",Customer-070,North America,New York,12:00 PM – 03:00 PM
T000559,15-04-2025,PROD-001,Ergonomic Mesh Chair,Furniture,11,"4,50,000","49,50,000",Customer-047,Asia,Pune,12:00 PM – 03:00 PM
T000140,21-01-2025,PROD-009,Adjustable Monitor Arm,Furniture,37,"1,80,000","66,60,000",Customer-033,North America,New York,12:00 PM – 03:00 PM
T001735,18-11-2025,PROD-003,27-inch 4K Monitor,Electronics,10,"12,00,000","1,20,00,000",Customer-022,North America,New York,06:00 PM – 09:00 PM
T000532,09-04-2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,21,"25,000","5,25,000",Customer-144,Asia,Hyderabad,09:00 AM – 11:00 AM
T000225,10-02-2025,PROD-004,Standing Desk Converter,Furniture,44,"5,00,000","2,20,00,000",Customer-149,North America,New York,12:00 PM – 03:00 PM
T000724,12-05-2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,37,"25,000","9,25,000",Customer-104,Asia,Singapore,09:00 AM – 11:00 AM
T000787,21-05-2025,PROD-001,Ergonomic Mesh Chair,Furniture,17,"4,50,000","76,50,000",Customer-065,Asia,Dubai,12:00 PM – 03:00 PM
T001718,13-11-2025,PROD-007,USB-C Docking Station,Electronics,35,"2,50,000","87,50,000",Customer-003,North America,New York,06:00 PM – 09:00 PM
T001008,10-07-2025,PROD-009,Adjustable Monitor Arm,Furniture,43,"1,80,000","77,40,000",Customer-067,North America,New York,12:00 PM – 03:00 PM
T000410,17-03-2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,23,"1,20,000","27,60,000",Customer-025,Asia,Dubai,09:00 AM – 11:00 AM
T000326,05-03-2025,PROD-004,Standing Desk Converter,Furniture,29,"5,00,000","1,45,00,000",Customer-117,Asia,Chennai,12:00 PM – 03:00 PM
T001766,21-11-2025,PROD-010,Webcam 1080p HD,Electronics,10,"2,00,000","20,00,000",Customer-120,Asia,Dubai,06:00 PM – 09:00 PM
T000300,28-02-2025,PROD-009,Adjustable Monitor Arm,Furniture,27,"1,80,000","48,60,000",Customer-148,Europe,London,12:00 PM – 03:00 PM
T001263,29-08-2025,PROD-004,Standing Desk Converter,Furniture,25,"5,00,000","1,25,00,000",Customer-075,Asia,Chennai,12:00 PM – 03:00 PM
T001946,23-12-2025,PROD-007,USB-C Docking Station,Electronics,47,"2,50,000","1,17,50,000",Customer-098,Asia,Singapore,06:00 PM – 09:00 PM
T000026,03-01-2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,36,"25,000","9,00,000",Customer-089,Asia,Pune,09:00 AM – 11:00 AM
T001859,08-12-2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,38,"25,000","9,50,000",Customer-043,Europe,London,09:00 AM – 11:00 AM
T000715,12-05-2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,7,"1,20,000","8,40,000",Customer-062,Asia,Singapore,09:00 AM – 11:00 AM
T001010,10-07-2025,PROD-003,27-inch 4K Monitor,Electronics,34,"12,00,000","4,08,00,000",Customer-007,Asia,Mumbai,06:00 PM – 09:00 PM
T000194,05-02-2025,PROD-005,Noise-Cancelling Headphones,Electronics,26,"9,50,000","2,47,00,000",Customer-097,Asia,Dubai,06:00 PM – 09:00 PM
